category,pair_id,layer,cosine_sim
safe-safe,55,12,0.85546875
safe-safe,55,13,0.87109375
safe-safe,55,14,0.80078125
safe-safe,55,15,0.734375
safe-safe,55,16,0.65234375
safe-safe,55,17,0.64453125
safe-safe,55,18,0.6953125
safe-safe,55,19,0.76953125
safe-safe,55,20,0.8203125
safe-safe,55,21,0.8203125
safe-safe,55,22,0.91015625
safe-safe,55,23,0.89453125
safe-safe,55,24,0.9296875
safe-safe,55,25,0.9375
safe-safe,55,26,0.94921875
safe-safe,55,27,0.96484375
safe-safe,55,28,0.96484375
safe-safe,55,29,0.96484375
safe-safe,55,30,0.9609375
safe-safe,55,31,0.93359375
safe-safe,55,32,0.81640625
safe-safe,56,1,0.98828125
safe-safe,56,2,0.9765625
safe-safe,56,3,0.98046875
safe-safe,56,4,0.96875
safe-safe,56,5,0.9609375
safe-safe,56,6,0.96875
safe-safe,56,7,0.9609375
safe-safe,56,8,0.9296875
safe-safe,56,9,0.94140625
safe-safe,56,10,0.921875
safe-safe,56,11,0.90234375
safe-safe,56,12,0.91015625
safe-safe,56,13,0.91015625
safe-safe,56,14,0.81640625
safe-safe,56,15,0.7890625
safe-safe,56,16,0.73046875
safe-safe,56,17,0.71484375
safe-safe,56,18,0.78125
safe-safe,56,19,0.765625
safe-safe,56,20,0.8125
safe-safe,56,21,0.828125
safe-safe,56,22,0.87109375
safe-safe,56,23,0.875
safe-safe,56,24,0.8671875
safe-safe,56,25,0.88671875
safe-safe,56,26,0.890625
safe-safe,56,27,0.9140625
safe-safe,56,28,0.93359375
safe-safe,56,29,0.92578125
safe-safe,56,30,0.921875
safe-safe,56,31,0.859375
safe-safe,56,32,0.61328125
safe-safe,57,1,0.96875
safe-safe,57,2,0.94140625
safe-safe,57,3,0.94921875
safe-safe,57,4,0.94140625
safe-safe,57,5,0.953125
safe-safe,57,6,0.9609375
safe-safe,57,7,0.93359375
safe-safe,57,8,0.90625
safe-safe,57,9,0.890625
safe-safe,57,10,0.875
safe-safe,57,11,0.88671875
safe-safe,57,12,0.88671875
safe-safe,57,13,0.88671875
safe-safe,57,14,0.76953125
safe-safe,57,15,0.7578125
safe-safe,57,16,0.72265625
safe-safe,57,17,0.6875
safe-safe,57,18,0.7421875
safe-safe,57,19,0.7890625
safe-safe,57,20,0.8515625
safe-safe,57,21,0.84375
safe-safe,57,22,0.9140625
safe-safe,57,23,0.9140625
safe-safe,57,24,0.92578125
safe-safe,57,25,0.9375
safe-safe,57,26,0.94921875
safe-safe,57,27,0.9609375
safe-safe,57,28,0.95703125
safe-safe,57,29,0.953125
safe-safe,57,30,0.95703125
safe-safe,57,31,0.9140625
safe-safe,57,32,0.67578125
safe-safe,58,1,0.98828125
safe-safe,58,2,0.98046875
safe-safe,58,3,0.9765625
safe-safe,58,4,0.96875
safe-safe,58,5,0.96484375
safe-safe,58,6,0.97265625
safe-safe,58,7,0.96484375
safe-safe,58,8,0.94140625
safe-safe,58,9,0.92578125
safe-safe,58,10,0.91015625
safe-safe,58,11,0.89453125
safe-safe,58,12,0.88671875
safe-safe,58,13,0.875
safe-safe,58,14,0.77734375
safe-safe,58,15,0.74609375
safe-safe,58,16,0.671875
safe-safe,58,17,0.62890625
safe-safe,58,18,0.72265625
safe-safe,58,19,0.76953125
safe-safe,58,20,0.84765625
safe-safe,58,21,0.8515625
safe-safe,58,22,0.90625
safe-safe,58,23,0.89453125
safe-safe,58,24,0.92578125
safe-safe,58,25,0.9296875
safe-safe,58,26,0.9453125
safe-safe,58,27,0.9609375
safe-safe,58,28,0.9609375
safe-safe,58,29,0.96484375
safe-safe,58,30,0.96484375
safe-safe,58,31,0.92578125
safe-safe,58,32,0.6875
safe-safe,59,1,0.98828125
safe-safe,59,2,0.98046875
safe-safe,59,3,0.97265625
safe-safe,59,4,0.92578125
safe-safe,59,5,0.9375
safe-safe,59,6,0.95703125
safe-safe,59,7,0.93359375
safe-safe,59,8,0.890625
safe-safe,59,9,0.859375
safe-safe,59,10,0.83984375
safe-safe,59,11,0.8671875
safe-safe,59,12,0.83203125
safe-safe,59,13,0.83984375
safe-safe,59,14,0.74609375
safe-safe,59,15,0.7421875
safe-safe,59,16,0.6953125
safe-safe,59,17,0.72265625
safe-safe,59,18,0.79296875
safe-safe,59,19,0.81640625
safe-safe,59,20,0.828125
safe-safe,59,21,0.84765625
safe-safe,59,22,0.91015625
safe-safe,59,23,0.921875
safe-safe,59,24,0.9296875
safe-safe,59,25,0.94140625
safe-safe,59,26,0.953125
safe-safe,59,27,0.95703125
safe-safe,59,28,0.9609375
safe-safe,59,29,0.95703125
safe-safe,59,30,0.94140625
safe-safe,59,31,0.87890625
safe-safe,59,32,0.6328125
safe-safe,60,1,0.99609375
safe-safe,60,2,0.98828125
safe-safe,60,3,0.984375
safe-safe,60,4,0.9765625
safe-safe,60,5,0.97265625
safe-safe,60,6,0.98046875
safe-safe,60,7,0.95703125
safe-safe,60,8,0.9375
safe-safe,60,9,0.92578125
safe-safe,60,10,0.90625
safe-safe,60,11,0.8671875
safe-safe,60,12,0.89453125
safe-safe,60,13,0.86328125
safe-safe,60,14,0.70703125
safe-safe,60,15,0.6484375
safe-safe,60,16,0.58203125
safe-safe,60,17,0.5703125
safe-safe,60,18,0.59375
safe-safe,60,19,0.71875
safe-safe,60,20,0.80859375
safe-safe,60,21,0.8046875
safe-safe,60,22,0.86328125
safe-safe,60,23,0.875
safe-safe,60,24,0.90625
safe-safe,60,25,0.93359375
safe-safe,60,26,0.94921875
safe-safe,60,27,0.953125
safe-safe,60,28,0.9609375
safe-safe,60,29,0.95703125
safe-safe,60,30,0.94921875
safe-safe,60,31,0.91015625
safe-safe,60,32,0.70703125
safe-safe,61,1,0.9921875
safe-safe,61,2,0.984375
safe-safe,61,3,0.97265625
safe-safe,61,4,0.96484375
safe-safe,61,5,0.94921875
safe-safe,61,6,0.953125
safe-safe,61,7,0.93359375
safe-safe,61,8,0.8671875
safe-safe,61,9,0.8828125
safe-safe,61,10,0.8671875
safe-safe,61,11,0.80859375
safe-safe,61,12,0.8046875
safe-safe,61,13,0.7578125
safe-safe,61,14,0.73828125
safe-safe,61,15,0.63671875
safe-safe,61,16,0.6171875
safe-safe,61,17,0.640625
safe-safe,61,18,0.7265625
safe-safe,61,19,0.75390625
safe-safe,61,20,0.79296875
safe-safe,61,21,0.79296875
safe-safe,61,22,0.859375
safe-safe,61,23,0.87890625
safe-safe,61,24,0.91015625
safe-safe,61,25,0.92578125
safe-safe,61,26,0.94140625
safe-safe,61,27,0.953125
safe-safe,61,28,0.953125
safe-safe,61,29,0.953125
safe-safe,61,30,0.953125
safe-safe,61,31,0.90625
safe-safe,61,32,0.57421875
safe-safe,62,1,0.98828125
safe-safe,62,2,0.9765625
safe-safe,62,3,0.97265625
safe-safe,62,4,0.97265625
safe-safe,62,5,0.9609375
safe-safe,62,6,0.97265625
safe-safe,62,7,0.94921875
safe-safe,62,8,0.9296875
safe-safe,62,9,0.921875
safe-safe,62,10,0.9140625
safe-safe,62,11,0.88671875
safe-safe,62,12,0.86328125
safe-safe,62,13,0.8671875
safe-safe,62,14,0.765625
safe-safe,62,15,0.7265625
safe-safe,62,16,0.71484375
safe-safe,62,17,0.71875
safe-safe,62,18,0.70703125
safe-safe,62,19,0.7578125
safe-safe,62,20,0.8125
safe-safe,62,21,0.82421875
safe-safe,62,22,0.875
safe-safe,62,23,0.87890625
safe-safe,62,24,0.8984375
safe-safe,62,25,0.91796875
safe-safe,62,26,0.93359375
safe-safe,62,27,0.9453125
safe-safe,62,28,0.9453125
safe-safe,62,29,0.93359375
safe-safe,62,30,0.92578125
safe-safe,62,31,0.828125
safe-safe,62,32,0.546875
safe-safe,63,1,0.9921875
safe-safe,63,2,0.984375
safe-safe,63,3,0.984375
safe-safe,63,4,0.9765625
safe-safe,63,5,0.96484375
safe-safe,63,6,0.96875
safe-safe,63,7,0.95703125
safe-safe,63,8,0.9375
safe-safe,63,9,0.921875
safe-safe,63,10,0.91796875
safe-safe,63,11,0.90625
safe-safe,63,12,0.8984375
safe-safe,63,13,0.89453125
safe-safe,63,14,0.80859375
safe-safe,63,15,0.74609375
safe-safe,63,16,0.7265625
safe-safe,63,17,0.75
safe-safe,63,18,0.765625
safe-safe,63,19,0.80859375
safe-safe,63,20,0.86328125
safe-safe,63,21,0.86328125
safe-safe,63,22,0.91796875
safe-safe,63,23,0.921875
safe-safe,63,24,0.9375
safe-safe,63,25,0.9375
safe-safe,63,26,0.953125
safe-safe,63,27,0.9609375
safe-safe,63,28,0.9609375
safe-safe,63,29,0.96484375
safe-safe,63,30,0.95703125
safe-safe,63,31,0.89453125
safe-safe,63,32,0.69921875
safe-safe,64,1,0.9921875
safe-safe,64,2,0.984375
safe-safe,64,3,0.98828125
safe-safe,64,4,0.9765625
safe-safe,64,5,0.96875
safe-safe,64,6,0.9765625
safe-safe,64,7,0.95703125
safe-safe,64,8,0.9140625
safe-safe,64,9,0.8984375
safe-safe,64,10,0.90234375
safe-safe,64,11,0.8828125
safe-safe,64,12,0.89453125
safe-safe,64,13,0.8984375
safe-safe,64,14,0.765625
safe-safe,64,15,0.75390625
safe-safe,64,16,0.71875
safe-safe,64,17,0.734375
safe-safe,64,18,0.7734375
safe-safe,64,19,0.79296875
safe-safe,64,20,0.8359375
safe-safe,64,21,0.80078125
safe-safe,64,22,0.8671875
safe-safe,64,23,0.8671875
safe-safe,64,24,0.890625
safe-safe,64,25,0.91796875
safe-safe,64,26,0.921875
safe-safe,64,27,0.93359375
safe-safe,64,28,0.9375
safe-safe,64,29,0.91796875
safe-safe,64,30,0.91015625
safe-safe,64,31,0.8125
safe-safe,64,32,0.60546875
safe-safe,65,1,0.98828125
safe-safe,65,2,0.98046875
safe-safe,65,3,0.96484375
safe-safe,65,4,0.95703125
safe-safe,65,5,0.96484375
safe-safe,65,6,0.9765625
safe-safe,65,7,0.9609375
safe-safe,65,8,0.9453125
safe-safe,65,9,0.94140625
safe-safe,65,10,0.90234375
safe-safe,65,11,0.875
safe-safe,65,12,0.8671875
safe-safe,65,13,0.86328125
safe-safe,65,14,0.75
safe-safe,65,15,0.6875
safe-safe,65,16,0.62109375
safe-safe,65,17,0.62890625
safe-safe,65,18,0.65625
safe-safe,65,19,0.76953125
safe-safe,65,20,0.859375
safe-safe,65,21,0.890625
safe-safe,65,22,0.94140625
safe-safe,65,23,0.94921875
safe-safe,65,24,0.9609375
safe-safe,65,25,0.97265625
safe-safe,65,26,0.98046875
safe-safe,65,27,0.98046875
safe-safe,65,28,0.98046875
safe-safe,65,29,0.98046875
safe-safe,65,30,0.9765625
safe-safe,65,31,0.953125
safe-safe,65,32,0.84765625
safe-safe,66,1,0.98828125
safe-safe,66,2,0.98828125
safe-safe,66,3,0.98828125
safe-safe,66,4,0.9765625
safe-safe,66,5,0.9765625
safe-safe,66,6,0.984375
safe-safe,66,7,0.97265625
safe-safe,66,8,0.95703125
safe-safe,66,9,0.95703125
safe-safe,66,10,0.93359375
safe-safe,66,11,0.9296875
safe-safe,66,12,0.93359375
safe-safe,66,13,0.91796875
safe-safe,66,14,0.7890625
safe-safe,66,15,0.73828125
safe-safe,66,16,0.64453125
safe-safe,66,17,0.6015625
safe-safe,66,18,0.61328125
safe-safe,66,19,0.69140625
safe-safe,66,20,0.77734375
safe-safe,66,21,0.79296875
safe-safe,66,22,0.87890625
safe-safe,66,23,0.88671875
safe-safe,66,24,0.88671875
safe-safe,66,25,0.890625
safe-safe,66,26,0.90234375
safe-safe,66,27,0.9296875
safe-safe,66,28,0.93359375
safe-safe,66,29,0.94140625
safe-safe,66,30,0.9453125
safe-safe,66,31,0.921875
safe-safe,66,32,0.671875
safe-safe,67,1,0.9921875
safe-safe,67,2,0.98828125
safe-safe,67,3,0.984375
safe-safe,67,4,0.98046875
safe-safe,67,5,0.98046875
safe-safe,67,6,0.98046875
safe-safe,67,7,0.9765625
safe-safe,67,8,0.9609375
safe-safe,67,9,0.95703125
safe-safe,67,10,0.953125
safe-safe,67,11,0.921875
safe-safe,67,12,0.9296875
safe-safe,67,13,0.8984375
safe-safe,67,14,0.83203125
safe-safe,67,15,0.78125
safe-safe,67,16,0.65625
safe-safe,67,17,0.6796875
safe-safe,67,18,0.69140625
safe-safe,67,19,0.69140625
safe-safe,67,20,0.6796875
safe-safe,67,21,0.69140625
safe-safe,67,22,0.796875
safe-safe,67,23,0.703125
safe-safe,67,24,0.7734375
safe-safe,67,25,0.7890625
safe-safe,67,26,0.84765625
safe-safe,67,27,0.87890625
safe-safe,67,28,0.87109375
safe-safe,67,29,0.91015625
safe-safe,67,30,0.92578125
safe-safe,67,31,0.875
safe-safe,67,32,0.71484375
safe-safe,68,1,0.9921875
safe-safe,68,2,0.9765625
safe-safe,68,3,0.984375
safe-safe,68,4,0.97265625
safe-safe,68,5,0.95703125
safe-safe,68,6,0.96484375
safe-safe,68,7,0.94140625
safe-safe,68,8,0.90625
safe-safe,68,9,0.875
safe-safe,68,10,0.86328125
safe-safe,68,11,0.8046875
safe-safe,68,12,0.85546875
safe-safe,68,13,0.83984375
safe-safe,68,14,0.65234375
safe-safe,68,15,0.66015625
safe-safe,68,16,0.5
safe-safe,68,17,0.546875
safe-safe,68,18,0.59765625
safe-safe,68,19,0.640625
safe-safe,68,20,0.6640625
safe-safe,68,21,0.703125
safe-safe,68,22,0.7890625
safe-safe,68,23,0.796875
safe-safe,68,24,0.828125
safe-safe,68,25,0.8828125
safe-safe,68,26,0.8984375
safe-safe,68,27,0.921875
safe-safe,68,28,0.93359375
safe-safe,68,29,0.921875
safe-safe,68,30,0.9140625
safe-safe,68,31,0.83984375
safe-safe,68,32,0.63671875
safe-safe,69,1,0.9921875
safe-safe,69,2,0.98828125
safe-safe,69,3,0.9921875
safe-safe,69,4,0.9765625
safe-safe,69,5,0.96875
safe-safe,69,6,0.97265625
safe-safe,69,7,0.953125
safe-safe,69,8,0.921875
safe-safe,69,9,0.91796875
safe-safe,69,10,0.9140625
safe-safe,69,11,0.91015625
safe-safe,69,12,0.91796875
safe-safe,69,13,0.90625
safe-safe,69,14,0.8046875
safe-safe,69,15,0.7578125
safe-safe,69,16,0.71875
safe-safe,69,17,0.78515625
safe-safe,69,18,0.8359375
safe-safe,69,19,0.86328125
safe-safe,69,20,0.8671875
safe-safe,69,21,0.86328125
safe-safe,69,22,0.890625
safe-safe,69,23,0.88671875
safe-safe,69,24,0.9140625
safe-safe,69,25,0.92578125
safe-safe,69,26,0.9375
safe-safe,69,27,0.94921875
safe-safe,69,28,0.94921875
safe-safe,69,29,0.94140625
safe-safe,69,30,0.9375
safe-safe,69,31,0.8671875
safe-safe,69,32,0.60546875
safe-safe,70,1,0.99609375
safe-safe,70,2,0.98828125
safe-safe,70,3,0.99609375
safe-safe,70,4,0.98828125
safe-safe,70,5,0.984375
safe-safe,70,6,0.984375
safe-safe,70,7,0.984375
safe-safe,70,8,0.9765625
safe-safe,70,9,0.97265625
safe-safe,70,10,0.9609375
safe-safe,70,11,0.9296875
safe-safe,70,12,0.9375
safe-safe,70,13,0.9375
safe-safe,70,14,0.83984375
safe-safe,70,15,0.82421875
safe-safe,70,16,0.76953125
safe-safe,70,17,0.734375
safe-safe,70,18,0.80078125
safe-safe,70,19,0.8046875
safe-safe,70,20,0.84765625
safe-safe,70,21,0.859375
safe-safe,70,22,0.9140625
safe-safe,70,23,0.91796875
safe-safe,70,24,0.94140625
safe-safe,70,25,0.9453125
safe-safe,70,26,0.9609375
safe-safe,70,27,0.97265625
safe-safe,70,28,0.97265625
safe-safe,70,29,0.9609375
safe-safe,70,30,0.96484375
safe-safe,70,31,0.93359375
safe-safe,70,32,0.76171875
safe-safe,71,1,0.9921875
safe-safe,71,2,0.98046875
safe-safe,71,3,0.984375
safe-safe,71,4,0.97265625
safe-safe,71,5,0.96875
safe-safe,71,6,0.9765625
safe-safe,71,7,0.96875
safe-safe,71,8,0.95703125
safe-safe,71,9,0.95703125
safe-safe,71,10,0.953125
safe-safe,71,11,0.92578125
safe-safe,71,12,0.94140625
safe-safe,71,13,0.93359375
safe-safe,71,14,0.84765625
safe-safe,71,15,0.8125
safe-safe,71,16,0.75390625
safe-safe,71,17,0.7578125
safe-safe,71,18,0.78125
safe-safe,71,19,0.83203125
safe-safe,71,20,0.87890625
safe-safe,71,21,0.8828125
safe-safe,71,22,0.9296875
safe-safe,71,23,0.9296875
safe-safe,71,24,0.93359375
safe-safe,71,25,0.93359375
safe-safe,71,26,0.95703125
safe-safe,71,27,0.96484375
safe-safe,71,28,0.9609375
safe-safe,71,29,0.9609375
safe-safe,71,30,0.9609375
safe-safe,71,31,0.9140625
safe-safe,71,32,0.6484375
safe-safe,72,1,0.98828125
safe-safe,72,2,0.98046875
safe-safe,72,3,0.9765625
safe-safe,72,4,0.9765625
safe-safe,72,5,0.95703125
safe-safe,72,6,0.96875
safe-safe,72,7,0.95703125
safe-safe,72,8,0.92578125
safe-safe,72,9,0.91796875
safe-safe,72,10,0.91796875
safe-safe,72,11,0.890625
safe-safe,72,12,0.8671875
safe-safe,72,13,0.8515625
safe-safe,72,14,0.76953125
safe-safe,72,15,0.703125
safe-safe,72,16,0.59765625
safe-safe,72,17,0.578125
safe-safe,72,18,0.4921875
safe-safe,72,19,0.66015625
safe-safe,72,20,0.7421875
safe-safe,72,21,0.7578125
safe-safe,72,22,0.84375
safe-safe,72,23,0.83984375
safe-safe,72,24,0.88671875
safe-safe,72,25,0.91796875
safe-safe,72,26,0.94140625
safe-safe,72,27,0.9453125
safe-safe,72,28,0.953125
safe-safe,72,29,0.94140625
safe-safe,72,30,0.9453125
safe-safe,72,31,0.90234375
safe-safe,72,32,0.62109375
safe-safe,73,1,0.98828125
safe-safe,73,2,0.9765625
safe-safe,73,3,0.98046875
safe-safe,73,4,0.9765625
safe-safe,73,5,0.953125
safe-safe,73,6,0.96875
safe-safe,73,7,0.96875
safe-safe,73,8,0.94921875
safe-safe,73,9,0.94921875
safe-safe,73,10,0.94140625
safe-safe,73,11,0.9296875
safe-safe,73,12,0.91796875
safe-safe,73,13,0.9296875
safe-safe,73,14,0.86328125
safe-safe,73,15,0.828125
safe-safe,73,16,0.78515625
safe-safe,73,17,0.76953125
safe-safe,73,18,0.8203125
safe-safe,73,19,0.81640625
safe-safe,73,20,0.86328125
safe-safe,73,21,0.828125
safe-safe,73,22,0.8984375
safe-safe,73,23,0.921875
safe-safe,73,24,0.94140625
safe-safe,73,25,0.95703125
safe-safe,73,26,0.9609375
safe-safe,73,27,0.96875
safe-safe,73,28,0.96875
safe-safe,73,29,0.96484375
safe-safe,73,30,0.9609375
safe-safe,73,31,0.921875
safe-safe,73,32,0.6640625
safe-safe,74,1,0.9921875
safe-safe,74,2,0.9921875
safe-safe,74,3,0.98828125
safe-safe,74,4,0.98046875
safe-safe,74,5,0.96875
safe-safe,74,6,0.98046875
safe-safe,74,7,0.9609375
safe-safe,74,8,0.94140625
safe-safe,74,9,0.9296875
safe-safe,74,10,0.91796875
safe-safe,74,11,0.9140625
safe-safe,74,12,0.91796875
safe-safe,74,13,0.90625
safe-safe,74,14,0.80859375
safe-safe,74,15,0.73828125
safe-safe,74,16,0.64453125
safe-safe,74,17,0.6171875
safe-safe,74,18,0.63671875
safe-safe,74,19,0.72265625
safe-safe,74,20,0.80078125
safe-safe,74,21,0.7421875
safe-safe,74,22,0.8125
safe-safe,74,23,0.8125
safe-safe,74,24,0.875
safe-safe,74,25,0.90234375
safe-safe,74,26,0.921875
safe-safe,74,27,0.92578125
safe-safe,74,28,0.9296875
safe-safe,74,29,0.9140625
safe-safe,74,30,0.89453125
safe-safe,74,31,0.75390625
safe-safe,74,32,0.421875
safe-safe,75,1,0.984375
safe-safe,75,2,0.9765625
safe-safe,75,3,0.9765625
safe-safe,75,4,0.96484375
safe-safe,75,5,0.9609375
safe-safe,75,6,0.96875
safe-safe,75,7,0.95703125
safe-safe,75,8,0.921875
safe-safe,75,9,0.90234375
safe-safe,75,10,0.8828125
safe-safe,75,11,0.890625
safe-safe,75,12,0.8828125
safe-safe,75,13,0.88671875
safe-safe,75,14,0.75
safe-safe,75,15,0.75
safe-safe,75,16,0.71875
safe-safe,75,17,0.7109375
safe-safe,75,18,0.73828125
safe-safe,75,19,0.75390625
safe-safe,75,20,0.82421875
safe-safe,75,21,0.81640625
safe-safe,75,22,0.8984375
safe-safe,75,23,0.89453125
safe-safe,75,24,0.921875
safe-safe,75,25,0.9375
safe-safe,75,26,0.94921875
safe-safe,75,27,0.9609375
safe-safe,75,28,0.9609375
safe-safe,75,29,0.953125
safe-safe,75,30,0.94140625
safe-safe,75,31,0.8984375
safe-safe,75,32,0.54296875
safe-safe,76,1,0.99609375
safe-safe,76,2,0.98828125
safe-safe,76,3,0.98828125
safe-safe,76,4,0.9765625
safe-safe,76,5,0.9765625
safe-safe,76,6,0.98828125
safe-safe,76,7,0.9765625
safe-safe,76,8,0.96875
safe-safe,76,9,0.96875
safe-safe,76,10,0.9609375
safe-safe,76,11,0.9296875
safe-safe,76,12,0.91796875
safe-safe,76,13,0.90234375
safe-safe,76,14,0.8828125
safe-safe,76,15,0.84375
safe-safe,76,16,0.8515625
safe-safe,76,17,0.8203125
safe-safe,76,18,0.875
safe-safe,76,19,0.875
safe-safe,76,20,0.91015625
safe-safe,76,21,0.90625
safe-safe,76,22,0.94140625
safe-safe,76,23,0.9453125
safe-safe,76,24,0.94921875
safe-safe,76,25,0.94921875
safe-safe,76,26,0.9609375
safe-safe,76,27,0.96875
safe-safe,76,28,0.97265625
safe-safe,76,29,0.97265625
safe-safe,76,30,0.97265625
safe-safe,76,31,0.953125
safe-safe,76,32,0.8203125
safe-safe,77,1,0.99609375
safe-safe,77,2,0.98828125
safe-safe,77,3,0.984375
safe-safe,77,4,0.9765625
safe-safe,77,5,0.97265625
safe-safe,77,6,0.984375
safe-safe,77,7,0.9765625
safe-safe,77,8,0.95703125
safe-safe,77,9,0.94921875
safe-safe,77,10,0.953125
safe-safe,77,11,0.94921875
safe-safe,77,12,0.95703125
safe-safe,77,13,0.953125
safe-safe,77,14,0.90234375
safe-safe,77,15,0.87109375
safe-safe,77,16,0.8515625
safe-safe,77,17,0.8671875
safe-safe,77,18,0.890625
safe-safe,77,19,0.90625
safe-safe,77,20,0.921875
safe-safe,77,21,0.92578125
safe-safe,77,22,0.92578125
safe-safe,77,23,0.93359375
safe-safe,77,24,0.9453125
safe-safe,77,25,0.95703125
safe-safe,77,26,0.9609375
safe-safe,77,27,0.96484375
safe-safe,77,28,0.96875
safe-safe,77,29,0.9609375
safe-safe,77,30,0.95703125
safe-safe,77,31,0.921875
safe-safe,77,32,0.7890625
safe-safe,78,1,0.984375
safe-safe,78,2,0.96875
safe-safe,78,3,0.96875
safe-safe,78,4,0.96484375
safe-safe,78,5,0.96484375
safe-safe,78,6,0.96484375
safe-safe,78,7,0.953125
safe-safe,78,8,0.9140625
safe-safe,78,9,0.8984375
safe-safe,78,10,0.8984375
safe-safe,78,11,0.89453125
safe-safe,78,12,0.8671875
safe-safe,78,13,0.890625
safe-safe,78,14,0.7734375
safe-safe,78,15,0.7109375
safe-safe,78,16,0.69921875
safe-safe,78,17,0.65625
safe-safe,78,18,0.76171875
safe-safe,78,19,0.8125
safe-safe,78,20,0.859375
safe-safe,78,21,0.83984375
safe-safe,78,22,0.890625
safe-safe,78,23,0.89453125
safe-safe,78,24,0.91015625
safe-safe,78,25,0.92578125
safe-safe,78,26,0.94140625
safe-safe,78,27,0.94921875
safe-safe,78,28,0.94921875
safe-safe,78,29,0.94921875
safe-safe,78,30,0.94140625
safe-safe,78,31,0.875
safe-safe,78,32,0.57421875
safe-safe,79,1,0.984375
safe-safe,79,2,0.9765625
safe-safe,79,3,0.9765625
safe-safe,79,4,0.9765625
safe-safe,79,5,0.97265625
safe-safe,79,6,0.984375
safe-safe,79,7,0.97265625
safe-safe,79,8,0.9609375
safe-safe,79,9,0.9296875
safe-safe,79,10,0.921875
safe-safe,79,11,0.953125
safe-safe,79,12,0.9453125
safe-safe,79,13,0.94140625
safe-safe,79,14,0.91796875
safe-safe,79,15,0.88671875
safe-safe,79,16,0.8515625
safe-safe,79,17,0.8515625
safe-safe,79,18,0.86328125
safe-safe,79,19,0.8359375
safe-safe,79,20,0.82421875
safe-safe,79,21,0.859375
safe-safe,79,22,0.89453125
safe-safe,79,23,0.88671875
safe-safe,79,24,0.87890625
safe-safe,79,25,0.91015625
safe-safe,79,26,0.9296875
safe-safe,79,27,0.9453125
safe-safe,79,28,0.94921875
safe-safe,79,29,0.9375
safe-safe,79,30,0.93359375
safe-safe,79,31,0.890625
safe-safe,79,32,0.65234375
safe-safe,80,1,0.98828125
safe-safe,80,2,0.9921875
safe-safe,80,3,0.984375
safe-safe,80,4,0.96875
safe-safe,80,5,0.9765625
safe-safe,80,6,0.98046875
safe-safe,80,7,0.96484375
safe-safe,80,8,0.91796875
safe-safe,80,9,0.9140625
safe-safe,80,10,0.9140625
safe-safe,80,11,0.8984375
safe-safe,80,12,0.91796875
safe-safe,80,13,0.91015625
safe-safe,80,14,0.7890625
safe-safe,80,15,0.765625
safe-safe,80,16,0.64453125
safe-safe,80,17,0.65234375
safe-safe,80,18,0.82421875
safe-safe,80,19,0.87890625
safe-safe,80,20,0.8984375
safe-safe,80,21,0.90234375
safe-safe,80,22,0.9296875
safe-safe,80,23,0.92578125
safe-safe,80,24,0.91796875
safe-safe,80,25,0.9375
safe-safe,80,26,0.9453125
safe-safe,80,27,0.953125
safe-safe,80,28,0.953125
safe-safe,80,29,0.94140625
safe-safe,80,30,0.94140625
safe-safe,80,31,0.8984375
safe-safe,80,32,0.65234375
safe-safe,81,1,0.9921875
safe-safe,81,2,0.984375
safe-safe,81,3,0.984375
safe-safe,81,4,0.9765625
safe-safe,81,5,0.96875
safe-safe,81,6,0.9765625
safe-safe,81,7,0.953125
safe-safe,81,8,0.9296875
safe-safe,81,9,0.9140625
safe-safe,81,10,0.90625
safe-safe,81,11,0.89453125
safe-safe,81,12,0.90625
safe-safe,81,13,0.90234375
safe-safe,81,14,0.8359375
safe-safe,81,15,0.76171875
safe-safe,81,16,0.69921875
safe-safe,81,17,0.6640625
safe-safe,81,18,0.6875
safe-safe,81,19,0.71484375
safe-safe,81,20,0.765625
safe-safe,81,21,0.73046875
safe-safe,81,22,0.82421875
safe-safe,81,23,0.8359375
safe-safe,81,24,0.8671875
safe-safe,81,25,0.89453125
safe-safe,81,26,0.91015625
safe-safe,81,27,0.92578125
safe-safe,81,28,0.92578125
safe-safe,81,29,0.9140625
safe-safe,81,30,0.91015625
safe-safe,81,31,0.8125
safe-safe,81,32,0.546875
safe-safe,82,1,0.9921875
safe-safe,82,2,0.98046875
safe-safe,82,3,0.98046875
safe-safe,82,4,0.97265625
safe-safe,82,5,0.9453125
safe-safe,82,6,0.96484375
safe-safe,82,7,0.953125
safe-safe,82,8,0.921875
safe-safe,82,9,0.91015625
safe-safe,82,10,0.8828125
safe-safe,82,11,0.87890625
safe-safe,82,12,0.890625
safe-safe,82,13,0.87890625
safe-safe,82,14,0.7734375
safe-safe,82,15,0.69140625
safe-safe,82,16,0.6640625
safe-safe,82,17,0.6640625
safe-safe,82,18,0.7265625
safe-safe,82,19,0.77734375
safe-safe,82,20,0.796875
safe-safe,82,21,0.796875
safe-safe,82,22,0.875
safe-safe,82,23,0.8828125
safe-safe,82,24,0.90625
safe-safe,82,25,0.9296875
safe-safe,82,26,0.9453125
safe-safe,82,27,0.95703125
safe-safe,82,28,0.94921875
safe-safe,82,29,0.9453125
safe-safe,82,30,0.94140625
safe-safe,82,31,0.890625
safe-safe,82,32,0.7109375
safe-safe,83,1,0.9921875
safe-safe,83,2,0.984375
safe-safe,83,3,0.984375
