category,pair_id,layer,cosine_sim
unsafe-unsafe,101,8,0.98046875
unsafe-unsafe,101,9,0.9765625
unsafe-unsafe,101,10,0.97265625
unsafe-unsafe,101,11,0.9765625
unsafe-unsafe,101,12,0.9765625
unsafe-unsafe,101,13,0.9765625
unsafe-unsafe,101,14,0.94921875
unsafe-unsafe,101,15,0.9296875
unsafe-unsafe,101,16,0.921875
unsafe-unsafe,101,17,0.9140625
unsafe-unsafe,101,18,0.88671875
unsafe-unsafe,101,19,0.921875
unsafe-unsafe,101,20,0.890625
unsafe-unsafe,101,21,0.88671875
unsafe-unsafe,101,22,0.90234375
unsafe-unsafe,101,23,0.859375
unsafe-unsafe,101,24,0.87109375
unsafe-unsafe,101,25,0.8515625
unsafe-unsafe,101,26,0.890625
unsafe-unsafe,101,27,0.890625
unsafe-unsafe,101,28,0.9296875
unsafe-unsafe,101,29,0.94921875
unsafe-unsafe,101,30,0.95703125
unsafe-unsafe,101,31,0.9375
unsafe-unsafe,101,32,0.85546875
unsafe-unsafe,102,1,0.9921875
unsafe-unsafe,102,2,0.98828125
unsafe-unsafe,102,3,0.98828125
unsafe-unsafe,102,4,0.984375
unsafe-unsafe,102,5,0.984375
unsafe-unsafe,102,6,0.98828125
unsafe-unsafe,102,7,0.984375
unsafe-unsafe,102,8,0.97265625
unsafe-unsafe,102,9,0.96875
unsafe-unsafe,102,10,0.96484375
unsafe-unsafe,102,11,0.94921875
unsafe-unsafe,102,12,0.92578125
unsafe-unsafe,102,13,0.9375
unsafe-unsafe,102,14,0.89453125
unsafe-unsafe,102,15,0.8828125
unsafe-unsafe,102,16,0.859375
unsafe-unsafe,102,17,0.8984375
unsafe-unsafe,102,18,0.90625
unsafe-unsafe,102,19,0.93359375
unsafe-unsafe,102,20,0.92578125
unsafe-unsafe,102,21,0.91796875
unsafe-unsafe,102,22,0.94921875
unsafe-unsafe,102,23,0.9453125
unsafe-unsafe,102,24,0.953125
unsafe-unsafe,102,25,0.953125
unsafe-unsafe,102,26,0.96484375
unsafe-unsafe,102,27,0.96484375
unsafe-unsafe,102,28,0.96484375
unsafe-unsafe,102,29,0.96875
unsafe-unsafe,102,30,0.9609375
unsafe-unsafe,102,31,0.93359375
unsafe-unsafe,102,32,0.7890625
unsafe-unsafe,103,1,0.99609375
unsafe-unsafe,103,2,1.0
unsafe-unsafe,103,3,0.99609375
unsafe-unsafe,103,4,0.98828125
unsafe-unsafe,103,5,0.98828125
unsafe-unsafe,103,6,0.9921875
unsafe-unsafe,103,7,0.984375
unsafe-unsafe,103,8,0.9765625
unsafe-unsafe,103,9,0.97265625
unsafe-unsafe,103,10,0.96875
unsafe-unsafe,103,11,0.95703125
unsafe-unsafe,103,12,0.94921875
unsafe-unsafe,103,13,0.9453125
unsafe-unsafe,103,14,0.921875
unsafe-unsafe,103,15,0.921875
unsafe-unsafe,103,16,0.91796875
unsafe-unsafe,103,17,0.87890625
unsafe-unsafe,103,18,0.8515625
unsafe-unsafe,103,19,0.859375
unsafe-unsafe,103,20,0.828125
unsafe-unsafe,103,21,0.7890625
unsafe-unsafe,103,22,0.83984375
unsafe-unsafe,103,23,0.80078125
unsafe-unsafe,103,24,0.7109375
unsafe-unsafe,103,25,0.74609375
unsafe-unsafe,103,26,0.72265625
unsafe-unsafe,103,27,0.76953125
unsafe-unsafe,103,28,0.79296875
unsafe-unsafe,103,29,0.71875
unsafe-unsafe,103,30,0.83984375
unsafe-unsafe,103,31,0.828125
unsafe-unsafe,103,32,0.796875
unsafe-unsafe,104,1,0.99609375
unsafe-unsafe,104,2,0.98828125
unsafe-unsafe,104,3,1.0
unsafe-unsafe,104,4,0.984375
unsafe-unsafe,104,5,0.984375
unsafe-unsafe,104,6,0.98828125
unsafe-unsafe,104,7,0.984375
unsafe-unsafe,104,8,0.97265625
unsafe-unsafe,104,9,0.96484375
unsafe-unsafe,104,10,0.953125
unsafe-unsafe,104,11,0.94140625
unsafe-unsafe,104,12,0.91796875
unsafe-unsafe,104,13,0.9375
unsafe-unsafe,104,14,0.87890625
unsafe-unsafe,104,15,0.83203125
unsafe-unsafe,104,16,0.82421875
unsafe-unsafe,104,17,0.75
unsafe-unsafe,104,18,0.62890625
unsafe-unsafe,104,19,0.75
unsafe-unsafe,104,20,0.6015625
unsafe-unsafe,104,21,0.51171875
unsafe-unsafe,104,22,0.6484375
unsafe-unsafe,104,23,0.60546875
unsafe-unsafe,104,24,0.625
unsafe-unsafe,104,25,0.65234375
unsafe-unsafe,104,26,0.69921875
unsafe-unsafe,104,27,0.703125
unsafe-unsafe,104,28,0.73828125
unsafe-unsafe,104,29,0.7578125
unsafe-unsafe,104,30,0.8046875
unsafe-unsafe,104,31,0.7265625
unsafe-unsafe,104,32,0.59375
unsafe-unsafe,105,1,0.99609375
unsafe-unsafe,105,2,0.98828125
unsafe-unsafe,105,3,0.9921875
unsafe-unsafe,105,4,0.9921875
unsafe-unsafe,105,5,0.984375
unsafe-unsafe,105,6,0.9921875
unsafe-unsafe,105,7,0.98828125
unsafe-unsafe,105,8,0.9765625
unsafe-unsafe,105,9,0.96875
unsafe-unsafe,105,10,0.96484375
unsafe-unsafe,105,11,0.96875
unsafe-unsafe,105,12,0.96484375
unsafe-unsafe,105,13,0.96875
unsafe-unsafe,105,14,0.94140625
unsafe-unsafe,105,15,0.9375
unsafe-unsafe,105,16,0.9375
unsafe-unsafe,105,17,0.9296875
unsafe-unsafe,105,18,0.92578125
unsafe-unsafe,105,19,0.92578125
unsafe-unsafe,105,20,0.9140625
unsafe-unsafe,105,21,0.9140625
unsafe-unsafe,105,22,0.9140625
unsafe-unsafe,105,23,0.88671875
unsafe-unsafe,105,24,0.85546875
unsafe-unsafe,105,25,0.85546875
unsafe-unsafe,105,26,0.82421875
unsafe-unsafe,105,27,0.828125
unsafe-unsafe,105,28,0.86328125
unsafe-unsafe,105,29,0.7734375
unsafe-unsafe,105,30,0.890625
unsafe-unsafe,105,31,0.875
unsafe-unsafe,105,32,0.84375
unsafe-unsafe,106,1,1.0
unsafe-unsafe,106,2,0.9921875
unsafe-unsafe,106,3,0.99609375
unsafe-unsafe,106,4,0.98828125
unsafe-unsafe,106,5,0.98046875
unsafe-unsafe,106,6,0.98828125
unsafe-unsafe,106,7,0.984375
unsafe-unsafe,106,8,0.97265625
unsafe-unsafe,106,9,0.96484375
unsafe-unsafe,106,10,0.96875
unsafe-unsafe,106,11,0.9609375
unsafe-unsafe,106,12,0.9609375
unsafe-unsafe,106,13,0.96484375
unsafe-unsafe,106,14,0.93359375
unsafe-unsafe,106,15,0.91796875
unsafe-unsafe,106,16,0.8984375
unsafe-unsafe,106,17,0.8984375
unsafe-unsafe,106,18,0.87890625
unsafe-unsafe,106,19,0.89453125
unsafe-unsafe,106,20,0.765625
unsafe-unsafe,106,21,0.75390625
unsafe-unsafe,106,22,0.80859375
unsafe-unsafe,106,23,0.82421875
unsafe-unsafe,106,24,0.83203125
unsafe-unsafe,106,25,0.83984375
unsafe-unsafe,106,26,0.8671875
unsafe-unsafe,106,27,0.85546875
unsafe-unsafe,106,28,0.875
unsafe-unsafe,106,29,0.890625
unsafe-unsafe,106,30,0.89453125
unsafe-unsafe,106,31,0.84375
unsafe-unsafe,106,32,0.8046875
unsafe-unsafe,107,1,0.99609375
unsafe-unsafe,107,2,0.9921875
unsafe-unsafe,107,3,0.984375
unsafe-unsafe,107,4,0.9765625
unsafe-unsafe,107,5,0.9765625
unsafe-unsafe,107,6,0.9765625
unsafe-unsafe,107,7,0.96875
unsafe-unsafe,107,8,0.94140625
unsafe-unsafe,107,9,0.94921875
unsafe-unsafe,107,10,0.9296875
unsafe-unsafe,107,11,0.92578125
unsafe-unsafe,107,12,0.93359375
unsafe-unsafe,107,13,0.9375
unsafe-unsafe,107,14,0.890625
unsafe-unsafe,107,15,0.87109375
unsafe-unsafe,107,16,0.84765625
unsafe-unsafe,107,17,0.83984375
unsafe-unsafe,107,18,0.81640625
unsafe-unsafe,107,19,0.8359375
unsafe-unsafe,107,20,0.6875
unsafe-unsafe,107,21,0.640625
unsafe-unsafe,107,22,0.70703125
unsafe-unsafe,107,23,0.66796875
unsafe-unsafe,107,24,0.73828125
unsafe-unsafe,107,25,0.796875
unsafe-unsafe,107,26,0.81640625
unsafe-unsafe,107,27,0.82421875
unsafe-unsafe,107,28,0.8515625
unsafe-unsafe,107,29,0.8828125
unsafe-unsafe,107,30,0.8984375
unsafe-unsafe,107,31,0.84375
unsafe-unsafe,107,32,0.65234375
unsafe-unsafe,108,1,0.99609375
unsafe-unsafe,108,2,0.98828125
unsafe-unsafe,108,3,0.98828125
unsafe-unsafe,108,4,0.984375
unsafe-unsafe,108,5,0.9921875
unsafe-unsafe,108,6,0.98828125
unsafe-unsafe,108,7,0.984375
unsafe-unsafe,108,8,0.9765625
unsafe-unsafe,108,9,0.97265625
unsafe-unsafe,108,10,0.96484375
unsafe-unsafe,108,11,0.96484375
unsafe-unsafe,108,12,0.9609375
unsafe-unsafe,108,13,0.96484375
unsafe-unsafe,108,14,0.95703125
unsafe-unsafe,108,15,0.94140625
unsafe-unsafe,108,16,0.9453125
unsafe-unsafe,108,17,0.9375
unsafe-unsafe,108,18,0.9375
unsafe-unsafe,108,19,0.93359375
unsafe-unsafe,108,20,0.921875
unsafe-unsafe,108,21,0.921875
unsafe-unsafe,108,22,0.9140625
unsafe-unsafe,108,23,0.89453125
unsafe-unsafe,108,24,0.90234375
unsafe-unsafe,108,25,0.890625
unsafe-unsafe,108,26,0.88671875
unsafe-unsafe,108,27,0.87109375
unsafe-unsafe,108,28,0.8828125
unsafe-unsafe,108,29,0.84765625
unsafe-unsafe,108,30,0.875
unsafe-unsafe,108,31,0.87890625
unsafe-unsafe,108,32,0.890625
unsafe-unsafe,109,1,0.99609375
unsafe-unsafe,109,2,0.9921875
unsafe-unsafe,109,3,0.9921875
unsafe-unsafe,109,4,0.98046875
unsafe-unsafe,109,5,0.984375
unsafe-unsafe,109,6,0.98828125
unsafe-unsafe,109,7,0.98046875
unsafe-unsafe,109,8,0.9765625
unsafe-unsafe,109,9,0.9765625
unsafe-unsafe,109,10,0.96875
unsafe-unsafe,109,11,0.95703125
unsafe-unsafe,109,12,0.9609375
unsafe-unsafe,109,13,0.9609375
unsafe-unsafe,109,14,0.94140625
unsafe-unsafe,109,15,0.93359375
unsafe-unsafe,109,16,0.9296875
unsafe-unsafe,109,17,0.89453125
unsafe-unsafe,109,18,0.86328125
unsafe-unsafe,109,19,0.8671875
unsafe-unsafe,109,20,0.8046875
unsafe-unsafe,109,21,0.7734375
unsafe-unsafe,109,22,0.7890625
unsafe-unsafe,109,23,0.7734375
unsafe-unsafe,109,24,0.7578125
unsafe-unsafe,109,25,0.734375
unsafe-unsafe,109,26,0.71875
unsafe-unsafe,109,27,0.765625
unsafe-unsafe,109,28,0.8046875
unsafe-unsafe,109,29,0.66796875
unsafe-unsafe,109,30,0.82421875
unsafe-unsafe,109,31,0.7734375
unsafe-unsafe,109,32,0.80859375
unsafe-unsafe,110,1,0.98046875
unsafe-unsafe,110,2,0.97265625
unsafe-unsafe,110,3,0.9765625
unsafe-unsafe,110,4,0.9375
unsafe-unsafe,110,5,0.9375
unsafe-unsafe,110,6,0.953125
unsafe-unsafe,110,7,0.9375
unsafe-unsafe,110,8,0.90625
unsafe-unsafe,110,9,0.890625
unsafe-unsafe,110,10,0.8828125
unsafe-unsafe,110,11,0.89453125
unsafe-unsafe,110,12,0.890625
unsafe-unsafe,110,13,0.90234375
unsafe-unsafe,110,14,0.84765625
unsafe-unsafe,110,15,0.80859375
unsafe-unsafe,110,16,0.80859375
unsafe-unsafe,110,17,0.7734375
unsafe-unsafe,110,18,0.78125
unsafe-unsafe,110,19,0.77734375
unsafe-unsafe,110,20,0.80078125
unsafe-unsafe,110,21,0.796875
unsafe-unsafe,110,22,0.85546875
unsafe-unsafe,110,23,0.87109375
unsafe-unsafe,110,24,0.86328125
unsafe-unsafe,110,25,0.890625
unsafe-unsafe,110,26,0.921875
unsafe-unsafe,110,27,0.93359375
unsafe-unsafe,110,28,0.9453125
unsafe-unsafe,110,29,0.953125
unsafe-unsafe,110,30,0.953125
unsafe-unsafe,110,31,0.9140625
unsafe-unsafe,110,32,0.73828125
unsafe-unsafe,111,1,0.9921875
unsafe-unsafe,111,2,0.9765625
unsafe-unsafe,111,3,0.98046875
unsafe-unsafe,111,4,0.9765625
unsafe-unsafe,111,5,0.98828125
unsafe-unsafe,111,6,0.984375
unsafe-unsafe,111,7,0.98046875
unsafe-unsafe,111,8,0.97265625
unsafe-unsafe,111,9,0.96484375
unsafe-unsafe,111,10,0.96484375
unsafe-unsafe,111,11,0.96875
unsafe-unsafe,111,12,0.9765625
unsafe-unsafe,111,13,0.9765625
unsafe-unsafe,111,14,0.96875
unsafe-unsafe,111,15,0.9765625
unsafe-unsafe,111,16,0.9765625
unsafe-unsafe,111,17,0.9765625
unsafe-unsafe,111,18,0.98046875
unsafe-unsafe,111,19,0.98046875
unsafe-unsafe,111,20,0.96875
unsafe-unsafe,111,21,0.96875
unsafe-unsafe,111,22,0.97265625
unsafe-unsafe,111,23,0.9609375
unsafe-unsafe,111,24,0.9609375
unsafe-unsafe,111,25,0.95703125
unsafe-unsafe,111,26,0.9609375
unsafe-unsafe,111,27,0.96484375
unsafe-unsafe,111,28,0.96875
unsafe-unsafe,111,29,0.953125
unsafe-unsafe,111,30,0.96484375
unsafe-unsafe,111,31,0.94140625
unsafe-unsafe,111,32,0.94921875
unsafe-unsafe,112,1,0.99609375
unsafe-unsafe,112,2,0.98828125
unsafe-unsafe,112,3,0.984375
unsafe-unsafe,112,4,0.98046875
unsafe-unsafe,112,5,0.98046875
unsafe-unsafe,112,6,0.98046875
unsafe-unsafe,112,7,0.97265625
unsafe-unsafe,112,8,0.9609375
unsafe-unsafe,112,9,0.95703125
unsafe-unsafe,112,10,0.94140625
unsafe-unsafe,112,11,0.9296875
unsafe-unsafe,112,12,0.890625
unsafe-unsafe,112,13,0.90234375
unsafe-unsafe,112,14,0.8359375
unsafe-unsafe,112,15,0.79296875
unsafe-unsafe,112,16,0.75390625
unsafe-unsafe,112,17,0.71875
unsafe-unsafe,112,18,0.77734375
unsafe-unsafe,112,19,0.80078125
unsafe-unsafe,112,20,0.734375
unsafe-unsafe,112,21,0.68359375
unsafe-unsafe,112,22,0.76953125
unsafe-unsafe,112,23,0.74609375
unsafe-unsafe,112,24,0.7578125
unsafe-unsafe,112,25,0.80078125
unsafe-unsafe,112,26,0.81640625
unsafe-unsafe,112,27,0.84765625
unsafe-unsafe,112,28,0.87109375
unsafe-unsafe,112,29,0.890625
unsafe-unsafe,112,30,0.890625
unsafe-unsafe,112,31,0.81640625
unsafe-unsafe,112,32,0.67578125
unsafe-unsafe,113,1,0.98828125
unsafe-unsafe,113,2,0.9765625
unsafe-unsafe,113,3,0.9765625
unsafe-unsafe,113,4,0.9765625
unsafe-unsafe,113,5,0.98046875
unsafe-unsafe,113,6,0.984375
unsafe-unsafe,113,7,0.9765625
unsafe-unsafe,113,8,0.96484375
unsafe-unsafe,113,9,0.94921875
unsafe-unsafe,113,10,0.95703125
unsafe-unsafe,113,11,0.94921875
unsafe-unsafe,113,12,0.94921875
unsafe-unsafe,113,13,0.95703125
unsafe-unsafe,113,14,0.93359375
unsafe-unsafe,113,15,0.89453125
unsafe-unsafe,113,16,0.875
unsafe-unsafe,113,17,0.859375
unsafe-unsafe,113,18,0.83203125
unsafe-unsafe,113,19,0.875
unsafe-unsafe,113,20,0.8359375
unsafe-unsafe,113,21,0.82421875
unsafe-unsafe,113,22,0.8828125
unsafe-unsafe,113,23,0.859375
unsafe-unsafe,113,24,0.90234375
unsafe-unsafe,113,25,0.91015625
unsafe-unsafe,113,26,0.93359375
unsafe-unsafe,113,27,0.93359375
unsafe-unsafe,113,28,0.94140625
unsafe-unsafe,113,29,0.94921875
unsafe-unsafe,113,30,0.94921875
unsafe-unsafe,113,31,0.91015625
unsafe-unsafe,113,32,0.7265625
unsafe-unsafe,114,1,0.98828125
unsafe-unsafe,114,2,0.97265625
unsafe-unsafe,114,3,0.98046875
unsafe-unsafe,114,4,0.9765625
unsafe-unsafe,114,5,0.9765625
unsafe-unsafe,114,6,0.98046875
unsafe-unsafe,114,7,0.96875
unsafe-unsafe,114,8,0.94921875
unsafe-unsafe,114,9,0.93359375
unsafe-unsafe,114,10,0.91015625
unsafe-unsafe,114,11,0.8828125
unsafe-unsafe,114,12,0.8515625
unsafe-unsafe,114,13,0.86328125
unsafe-unsafe,114,14,0.80859375
unsafe-unsafe,114,15,0.734375
unsafe-unsafe,114,16,0.6875
unsafe-unsafe,114,17,0.64453125
unsafe-unsafe,114,18,0.6484375
unsafe-unsafe,114,19,0.67578125
unsafe-unsafe,114,20,0.59765625
unsafe-unsafe,114,21,0.53515625
unsafe-unsafe,114,22,0.5625
unsafe-unsafe,114,23,0.41796875
unsafe-unsafe,114,24,0.486328125
unsafe-unsafe,114,25,0.5546875
unsafe-unsafe,114,26,0.71484375
unsafe-unsafe,114,27,0.75
unsafe-unsafe,114,28,0.83984375
unsafe-unsafe,114,29,0.875
unsafe-unsafe,114,30,0.88671875
unsafe-unsafe,114,31,0.82421875
unsafe-unsafe,114,32,0.578125
unsafe-unsafe,115,1,0.99609375
unsafe-unsafe,115,2,0.9921875
unsafe-unsafe,115,3,0.99609375
unsafe-unsafe,115,4,0.98828125
unsafe-unsafe,115,5,0.98828125
unsafe-unsafe,115,6,0.98828125
unsafe-unsafe,115,7,0.984375
unsafe-unsafe,115,8,0.9765625
unsafe-unsafe,115,9,0.9765625
unsafe-unsafe,115,10,0.96875
unsafe-unsafe,115,11,0.9765625
unsafe-unsafe,115,12,0.96875
unsafe-unsafe,115,13,0.9765625
unsafe-unsafe,115,14,0.96484375
unsafe-unsafe,115,15,0.9453125
unsafe-unsafe,115,16,0.9375
unsafe-unsafe,115,17,0.921875
unsafe-unsafe,115,18,0.91796875
unsafe-unsafe,115,19,0.91796875
unsafe-unsafe,115,20,0.87109375
unsafe-unsafe,115,21,0.85546875
unsafe-unsafe,115,22,0.85546875
unsafe-unsafe,115,23,0.75
unsafe-unsafe,115,24,0.73046875
unsafe-unsafe,115,25,0.72265625
unsafe-unsafe,115,26,0.8203125
unsafe-unsafe,115,27,0.80859375
unsafe-unsafe,115,28,0.87890625
unsafe-unsafe,115,29,0.9140625
unsafe-unsafe,115,30,0.93359375
unsafe-unsafe,115,31,0.9140625
unsafe-unsafe,115,32,0.82421875
unsafe-unsafe,116,1,0.99609375
unsafe-unsafe,116,2,0.9921875
unsafe-unsafe,116,3,0.98828125
unsafe-unsafe,116,4,0.984375
unsafe-unsafe,116,5,0.98046875
unsafe-unsafe,116,6,0.984375
unsafe-unsafe,116,7,0.98046875
unsafe-unsafe,116,8,0.96484375
unsafe-unsafe,116,9,0.94921875
unsafe-unsafe,116,10,0.93359375
unsafe-unsafe,116,11,0.94140625
unsafe-unsafe,116,12,0.92578125
unsafe-unsafe,116,13,0.9375
unsafe-unsafe,116,14,0.90625
unsafe-unsafe,116,15,0.8828125
unsafe-unsafe,116,16,0.84765625
unsafe-unsafe,116,17,0.85546875
unsafe-unsafe,116,18,0.79296875
unsafe-unsafe,116,19,0.859375
unsafe-unsafe,116,20,0.8046875
unsafe-unsafe,116,21,0.8203125
unsafe-unsafe,116,22,0.84375
unsafe-unsafe,116,23,0.8203125
unsafe-unsafe,116,24,0.76171875
unsafe-unsafe,116,25,0.7734375
unsafe-unsafe,116,26,0.7734375
unsafe-unsafe,116,27,0.83984375
unsafe-unsafe,116,28,0.86328125
unsafe-unsafe,116,29,0.86328125
unsafe-unsafe,116,30,0.90625
unsafe-unsafe,116,31,0.89453125
unsafe-unsafe,116,32,0.8515625
unsafe-unsafe,117,1,0.99609375
unsafe-unsafe,117,2,0.98828125
unsafe-unsafe,117,3,0.98828125
unsafe-unsafe,117,4,0.984375
unsafe-unsafe,117,5,0.9921875
unsafe-unsafe,117,6,0.98828125
unsafe-unsafe,117,7,0.98046875
unsafe-unsafe,117,8,0.96875
unsafe-unsafe,117,9,0.953125
unsafe-unsafe,117,10,0.91796875
unsafe-unsafe,117,11,0.92578125
unsafe-unsafe,117,12,0.9140625
unsafe-unsafe,117,13,0.92578125
unsafe-unsafe,117,14,0.890625
unsafe-unsafe,117,15,0.8828125
unsafe-unsafe,117,16,0.88671875
unsafe-unsafe,117,17,0.8828125
unsafe-unsafe,117,18,0.85546875
unsafe-unsafe,117,19,0.89453125
unsafe-unsafe,117,20,0.875
unsafe-unsafe,117,21,0.86328125
unsafe-unsafe,117,22,0.86328125
unsafe-unsafe,117,23,0.86328125
unsafe-unsafe,117,24,0.8203125
unsafe-unsafe,117,25,0.8515625
unsafe-unsafe,117,26,0.8515625
unsafe-unsafe,117,27,0.875
unsafe-unsafe,117,28,0.890625
unsafe-unsafe,117,29,0.8828125
unsafe-unsafe,117,30,0.91015625
unsafe-unsafe,117,31,0.88671875
unsafe-unsafe,117,32,0.828125
unsafe-unsafe,118,1,0.98828125
unsafe-unsafe,118,2,0.9765625
unsafe-unsafe,118,3,0.984375
unsafe-unsafe,118,4,0.9765625
unsafe-unsafe,118,5,0.9765625
unsafe-unsafe,118,6,0.9765625
unsafe-unsafe,118,7,0.96875
unsafe-unsafe,118,8,0.95703125
unsafe-unsafe,118,9,0.94921875
unsafe-unsafe,118,10,0.93359375
unsafe-unsafe,118,11,0.9140625
unsafe-unsafe,118,12,0.890625
unsafe-unsafe,118,13,0.88671875
unsafe-unsafe,118,14,0.8125
unsafe-unsafe,118,15,0.734375
unsafe-unsafe,118,16,0.6640625
unsafe-unsafe,118,17,0.58203125
unsafe-unsafe,118,18,0.435546875
unsafe-unsafe,118,19,0.53515625
unsafe-unsafe,118,20,0.376953125
unsafe-unsafe,118,21,0.283203125
unsafe-unsafe,118,22,0.384765625
unsafe-unsafe,118,23,0.37109375
unsafe-unsafe,118,24,0.35546875
unsafe-unsafe,118,25,0.451171875
unsafe-unsafe,118,26,0.61328125
unsafe-unsafe,118,27,0.640625
unsafe-unsafe,118,28,0.7265625
unsafe-unsafe,118,29,0.765625
unsafe-unsafe,118,30,0.79296875
unsafe-unsafe,118,31,0.75390625
unsafe-unsafe,118,32,0.5625
unsafe-unsafe,119,1,0.99609375
unsafe-unsafe,119,2,0.9921875
unsafe-unsafe,119,3,1.0
unsafe-unsafe,119,4,0.98828125
unsafe-unsafe,119,5,0.98828125
unsafe-unsafe,119,6,0.98828125
unsafe-unsafe,119,7,0.984375
unsafe-unsafe,119,8,0.97265625
unsafe-unsafe,119,9,0.96484375
unsafe-unsafe,119,10,0.9609375
unsafe-unsafe,119,11,0.91796875
unsafe-unsafe,119,12,0.8828125
unsafe-unsafe,119,13,0.90625
unsafe-unsafe,119,14,0.84765625
unsafe-unsafe,119,15,0.7734375
unsafe-unsafe,119,16,0.7109375
unsafe-unsafe,119,17,0.703125
unsafe-unsafe,119,18,0.55078125
unsafe-unsafe,119,19,0.70703125
unsafe-unsafe,119,20,0.578125
unsafe-unsafe,119,21,0.51953125
unsafe-unsafe,119,22,0.62890625
unsafe-unsafe,119,23,0.51171875
unsafe-unsafe,119,24,0.58203125
unsafe-unsafe,119,25,0.61328125
unsafe-unsafe,119,26,0.7265625
unsafe-unsafe,119,27,0.74609375
unsafe-unsafe,119,28,0.81640625
unsafe-unsafe,119,29,0.86328125
unsafe-unsafe,119,30,0.87109375
unsafe-unsafe,119,31,0.8125
unsafe-unsafe,119,32,0.59765625
unsafe-unsafe,120,1,0.9921875
unsafe-unsafe,120,2,0.984375
unsafe-unsafe,120,3,0.984375
unsafe-unsafe,120,4,0.98046875
unsafe-unsafe,120,5,0.9765625
unsafe-unsafe,120,6,0.98828125
unsafe-unsafe,120,7,0.98046875
unsafe-unsafe,120,8,0.96484375
unsafe-unsafe,120,9,0.953125
unsafe-unsafe,120,10,0.94140625
unsafe-unsafe,120,11,0.94921875
unsafe-unsafe,120,12,0.94140625
unsafe-unsafe,120,13,0.9453125
unsafe-unsafe,120,14,0.8984375
unsafe-unsafe,120,15,0.875
unsafe-unsafe,120,16,0.86328125
unsafe-unsafe,120,17,0.84375
unsafe-unsafe,120,18,0.8671875
unsafe-unsafe,120,19,0.890625
unsafe-unsafe,120,20,0.890625
unsafe-unsafe,120,21,0.875
unsafe-unsafe,120,22,0.9140625
unsafe-unsafe,120,23,0.91015625
unsafe-unsafe,120,24,0.91796875
unsafe-unsafe,120,25,0.9375
unsafe-unsafe,120,26,0.93359375
unsafe-unsafe,120,27,0.9375
unsafe-unsafe,120,28,0.9453125
unsafe-unsafe,120,29,0.9453125
unsafe-unsafe,120,30,0.94140625
unsafe-unsafe,120,31,0.875
unsafe-unsafe,120,32,0.68359375
unsafe-unsafe,121,1,1.0
unsafe-unsafe,121,2,0.99609375
unsafe-unsafe,121,3,0.9921875
unsafe-unsafe,121,4,0.9921875
unsafe-unsafe,121,5,0.98046875
unsafe-unsafe,121,6,0.9921875
unsafe-unsafe,121,7,0.984375
unsafe-unsafe,121,8,0.984375
unsafe-unsafe,121,9,0.98046875
unsafe-unsafe,121,10,0.9765625
unsafe-unsafe,121,11,0.96875
unsafe-unsafe,121,12,0.9609375
unsafe-unsafe,121,13,0.9765625
unsafe-unsafe,121,14,0.96484375
unsafe-unsafe,121,15,0.953125
unsafe-unsafe,121,16,0.94921875
unsafe-unsafe,121,17,0.921875
unsafe-unsafe,121,18,0.87109375
unsafe-unsafe,121,19,0.90234375
unsafe-unsafe,121,20,0.859375
unsafe-unsafe,121,21,0.82421875
unsafe-unsafe,121,22,0.82421875
unsafe-unsafe,121,23,0.78125
unsafe-unsafe,121,24,0.78515625
unsafe-unsafe,121,25,0.8359375
unsafe-unsafe,121,26,0.890625
unsafe-unsafe,121,27,0.8828125
unsafe-unsafe,121,28,0.89453125
unsafe-unsafe,121,29,0.89453125
unsafe-unsafe,121,30,0.91796875
unsafe-unsafe,121,31,0.8671875
unsafe-unsafe,121,32,0.82421875
unsafe-unsafe,122,1,0.96875
unsafe-unsafe,122,2,0.95703125
unsafe-unsafe,122,3,0.9609375
unsafe-unsafe,122,4,0.9609375
unsafe-unsafe,122,5,0.96484375
unsafe-unsafe,122,6,0.96875
unsafe-unsafe,122,7,0.9609375
unsafe-unsafe,122,8,0.9453125
unsafe-unsafe,122,9,0.93359375
unsafe-unsafe,122,10,0.921875
unsafe-unsafe,122,11,0.91796875
unsafe-unsafe,122,12,0.90625
unsafe-unsafe,122,13,0.90234375
unsafe-unsafe,122,14,0.84375
unsafe-unsafe,122,15,0.7890625
unsafe-unsafe,122,16,0.72265625
unsafe-unsafe,122,17,0.66015625
unsafe-unsafe,122,18,0.61328125
unsafe-unsafe,122,19,0.671875
unsafe-unsafe,122,20,0.58984375
unsafe-unsafe,122,21,0.5078125
unsafe-unsafe,122,22,0.60546875
unsafe-unsafe,122,23,0.5859375
unsafe-unsafe,122,24,0.59375
unsafe-unsafe,122,25,0.64453125
unsafe-unsafe,122,26,0.734375
unsafe-unsafe,122,27,0.734375
unsafe-unsafe,122,28,0.80078125
unsafe-unsafe,122,29,0.8046875
unsafe-unsafe,122,30,0.83984375
unsafe-unsafe,122,31,0.8046875
unsafe-unsafe,122,32,0.57421875
unsafe-unsafe,123,1,0.99609375
unsafe-unsafe,123,2,0.9921875
unsafe-unsafe,123,3,0.9921875
unsafe-unsafe,123,4,0.98828125
unsafe-unsafe,123,5,0.984375
unsafe-unsafe,123,6,0.98828125
unsafe-unsafe,123,7,0.984375
unsafe-unsafe,123,8,0.984375
unsafe-unsafe,123,9,0.9765625
unsafe-unsafe,123,10,0.97265625
unsafe-unsafe,123,11,0.97265625
unsafe-unsafe,123,12,0.953125
